state,district_name,district_lgd_code,fiscal_year,amount_spent
Bihar,Madhubani,206,2022-23,0.8
Bihar,Madhubani,206,2023-24,3.36
Bihar,Munger,207,2014-15,0.05
Bihar,Munger,207,2015-16,0.01
Bihar,Munger,207,2016-17,0.09
Bihar,Munger,207,2017-18,0.1
Bihar,Munger,207,2018-19,0.05
Bihar,Munger,207,2020-21,0.26
Bihar,Munger,207,2021-22,0.7799999999999999
Bihar,Munger,207,2022-23,3.72
Bihar,Munger,207,2023-24,4.03
Bihar,Muzaffarpur,208,2014-15,1.23
Bihar,Muzaffarpur,208,2015-16,2.0700000000000003
Bihar,Muzaffarpur,208,2016-17,0.02
Bihar,Muzaffarpur,208,2017-18,0.89
Bihar,Muzaffarpur,208,2018-19,2.43
Bihar,Muzaffarpur,208,2019-20,0.7
Bihar,Muzaffarpur,208,2020-21,5.83
Bihar,Muzaffarpur,208,2021-22,9.8
Bihar,Muzaffarpur,208,2022-23,10.33
Bihar,Muzaffarpur,208,2023-24,52.22
Bihar,Nalanda,209,2014-15,0.28
Bihar,Nalanda,209,2015-16,0.11
Bihar,Nalanda,209,2016-17,1.59
Bihar,Nalanda,209,2017-18,1.7
Bihar,Nalanda,209,2018-19,1.0699999999999998
Bihar,Nalanda,209,2019-20,0.74
Bihar,Nalanda,209,2020-21,1.4400000000000002
Bihar,Nalanda,209,2021-22,2.9699999999999998
Bihar,Nalanda,209,2022-23,3.5700000000000003
Bihar,Nalanda,209,2023-24,5.19
Bihar,Nawada,210,2016-17,0.0
Bihar,Nawada,210,2017-18,0.0
Bihar,Nawada,210,2018-19,0.1
Bihar,Nawada,210,2019-20,2.1199999999999997
Bihar,Nawada,210,2021-22,0.33
Bihar,Nawada,210,2022-23,1.6600000000000001
Bihar,Nawada,210,2023-24,2.24
Bihar,Nec/ Not Mentioned,Not Applicable,2014-15,29.99
Bihar,Nec/ Not Mentioned,Not Applicable,2015-16,98.15
Bihar,Nec/ Not Mentioned,Not Applicable,2016-17,64.15
Bihar,Nec/ Not Mentioned,Not Applicable,2017-18,88.97999999999999
Bihar,Nec/ Not Mentioned,Not Applicable,2018-19,97.94999999999999
Bihar,Nec/ Not Mentioned,Not Applicable,2019-20,68.97
Bihar,Nec/ Not Mentioned,Not Applicable,2020-21,37.56
Bihar,Nec/ Not Mentioned,Not Applicable,2021-22,28.4
Bihar,Nec/ Not Mentioned,Not Applicable,2022-23,12.44
Bihar,Nec/ Not Mentioned,Not Applicable,2023-24,16.38
Bihar,Pan India,Not Applicable,2023-24,0.04
Bihar,Pashchim Champaran,211,2015-16,0.05
Bihar,Pashchim Champaran,211,2018-19,0.08
Bihar,Pashchim Champaran,211,2019-20,0.31
Bihar,Pashchim Champaran,211,2020-21,0.64
Bihar,Pashchim Champaran,211,2021-22,39.65
Bihar,Pashchim Champaran,211,2022-23,1.1600000000000001
Bihar,Pashchim Champaran,211,2023-24,4.76
Bihar,Patna,212,2014-15,2.38
Bihar,Patna,212,2015-16,17.3
Bihar,Patna,212,2016-17,2.25
Bihar,Patna,212,2017-18,3.58
Bihar,Patna,212,2018-19,14.45
Bihar,Patna,212,2019-20,6.84
Bihar,Patna,212,2020-21,15.23
Bihar,Patna,212,2021-22,33.84
Bihar,Patna,212,2022-23,26.61
Bihar,Patna,212,2023-24,39.32
Bihar,Purbi Champaran,213,2015-16,0.02
Bihar,Purbi Champaran,213,2017-18,0.11
Bihar,Purbi Champaran,213,2018-19,1.26
Bihar,Purbi Champaran,213,2019-20,2.23
Bihar,Purbi Champaran,213,2020-21,0.2
Bihar,Purbi Champaran,213,2021-22,0.77
Bihar,Purbi Champaran,213,2022-23,1.98
Bihar,Purbi Champaran,213,2023-24,3.73
Bihar,Purnia,214,2015-16,0.18
Bihar,Purnia,214,2016-17,0.27
Bihar,Purnia,214,2017-18,1.44
Bihar,Purnia,214,2018-19,0.15
Bihar,Purnia,214,2019-20,0.0
Bihar,Purnia,214,2020-21,0.14
Bihar,Purnia,214,2021-22,1.04
Bihar,Purnia,214,2022-23,1.08
Bihar,Purnia,214,2023-24,2.0100000000000002
Bihar,Rohtas,215,2018-19,0.5599999999999999
Bihar,Rohtas,215,2019-20,0.08
Bihar,Rohtas,215,2020-21,0.27
Bihar,Rohtas,215,2022-23,0.63
Bihar,Rohtas,215,2023-24,0.57
Bihar,Saharsa,216,2015-16,0.77
Bihar,Saharsa,216,2016-17,0.33
Bihar,Saharsa,216,2018-19,0.49
Bihar,Saharsa,216,2021-22,0.29
Bihar,Saharsa,216,2022-23,0.26
Bihar,Saharsa,216,2023-24,0.33
Bihar,Samastipur,217,2015-16,0.15
Bihar,Samastipur,217,2016-17,1.3800000000000001
Bihar,Samastipur,217,2017-18,0.8899999999999999
Bihar,Samastipur,217,2018-19,0.93
Bihar,Samastipur,217,2019-20,0.41
Bihar,Samastipur,217,2020-21,0.82
Bihar,Samastipur,217,2021-22,6.6499999999999995
Bihar,Samastipur,217,2022-23,6.8999999999999995
Bihar,Samastipur,217,2023-24,7.319999999999999
Bihar,Saran,218,2014-15,0.24
Bihar,Saran,218,2015-16,0.08
Bihar,Saran,218,2016-17,0.29000000000000004
Bihar,Saran,218,2017-18,0.5599999999999999
Bihar,Saran,218,2018-19,0.0
Bihar,Saran,218,2019-20,0.1
Bihar,Saran,218,2020-21,0.73
Bihar,Saran,218,2021-22,3.9699999999999998
Bihar,Saran,218,2022-23,11.600000000000001
Bihar,Saran,218,2023-24,3.46
Bihar,Sheikhpura,219,2021-22,1.07
Bihar,Sheikhpura,219,2022-23,2.3200000000000003
Bihar,Sheikhpura,219,2023-24,1.9400000000000002
Bihar,Sheohar,220,2020-21,0.0
Bihar,Sheohar,220,2021-22,0.03
Bihar,Sheohar,220,2022-23,0.0
Bihar,Sheohar,220,2023-24,0.15000000000000002
Bihar,Sitamarhi,221,2014-15,0.2
Bihar,Sitamarhi,221,2015-16,0.2
Bihar,Sitamarhi,221,2016-17,10.44
Bihar,Sitamarhi,221,2017-18,0.19
Bihar,Sitamarhi,221,2018-19,5.51
Bihar,Sitamarhi,221,2019-20,4.78
Bihar,Sitamarhi,221,2020-21,1.77
Bihar,Sitamarhi,221,2021-22,1.97
Bihar,Sitamarhi,221,2022-23,3.86
Bihar,Sitamarhi,221,2023-24,2.74
Bihar,Siwan,222,2016-17,0.08
Bihar,Siwan,222,2020-21,0.55
Bihar,Siwan,222,2022-23,0.76
Bihar,Siwan,222,2023-24,0.48
Bihar,Supaul,223,2017-18,0.24
Bihar,Supaul,223,2021-22,0.0
Bihar,Supaul,223,2023-24,2.88
Bihar,Vaishali,224,2015-16,0.24
Bihar,Vaishali,224,2016-17,13.08
Bihar,Vaishali,224,2017-18,0.03
Bihar,Vaishali,224,2018-19,0.97
Bihar,Vaishali,224,2019-20,0.05
Bihar,Vaishali,224,2020-21,2.3
Bihar,Vaishali,224,2021-22,0.8300000000000001
Bihar,Vaishali,224,2022-23,1.69
Bihar,Vaishali,224,2023-24,3.58
Chandigarh,Chandigarh,44,2014-15,0.51
Chandigarh,Chandigarh,44,2015-16,1.47
Chandigarh,Chandigarh,44,2016-17,15.41
Chandigarh,Chandigarh,44,2017-18,16.59
Chandigarh,Chandigarh,44,2018-19,5.46
Chandigarh,Chandigarh,44,2019-20,4.36
Chandigarh,Chandigarh,44,2020-21,10.94
Chandigarh,Chandigarh,44,2021-22,49.459999999999994
Chandigarh,Chandigarh,44,2022-23,16.48
Chandigarh,Chandigarh,44,2023-24,113.09
Chandigarh,Nec/ Not Mentioned,Not Applicable,2014-15,1.26
Chandigarh,Nec/ Not Mentioned,Not Applicable,2015-16,3.2
Chandigarh,Nec/ Not Mentioned,Not Applicable,2016-17,6.1000000000000005
Chandigarh,Nec/ Not Mentioned,Not Applicable,2017-18,3.01
Chandigarh,Nec/ Not Mentioned,Not Applicable,2018-19,5.85
Chandigarh,Nec/ Not Mentioned,Not Applicable,2019-20,3.8899999999999997
Chandigarh,Nec/ Not Mentioned,Not Applicable,2020-21,3.34
Chandigarh,Nec/ Not Mentioned,Not Applicable,2021-22,1.31
Chandigarh,Nec/ Not Mentioned,Not Applicable,2022-23,0.74
Chandigarh,Nec/ Not Mentioned,Not Applicable,2023-24,0.43999999999999995
Chandigarh,Pan India,Not Applicable,2022-23,0.7
Chandigarh,Pan India,Not Applicable,2023-24,0.0
Chhattisgarh,Balod,646,2019-20,0.33999999999999997
Chhattisgarh,Balod,646,2020-21,1.77
Chhattisgarh,Balrampur-Ramanujganj,649,2017-18,2.3000000000000003
Chhattisgarh,Balrampur-Ramanujganj,649,2019-20,0.12
Chhattisgarh,Balrampur-Ramanujganj,649,2020-21,0.84
Chhattisgarh,Bastar,374,2014-15,0.36
Chhattisgarh,Bastar,374,2015-16,6.06
Chhattisgarh,Bastar,374,2019-20,0.05
Chhattisgarh,Bastar,374,2020-21,5.1000000000000005
Chhattisgarh,Bastar,374,2021-22,12.389999999999999
Chhattisgarh,Bastar,374,2022-23,10.27
Chhattisgarh,Bastar,374,2023-24,14.12
Chhattisgarh,Bemetara,650,2017-18,0.0
Chhattisgarh,Bemetara,650,2018-19,0.24
Chhattisgarh,Bijapur,636,2020-21,1.79
Chhattisgarh,Bilaspur,375,2014-15,11.290000000000001
Chhattisgarh,Bilaspur,375,2015-16,0.46
Chhattisgarh,Bilaspur,375,2016-17,1.31
Chhattisgarh,Bilaspur,375,2017-18,8.299999999999999
Chhattisgarh,Bilaspur,375,2018-19,1.31
Chhattisgarh,Bilaspur,375,2019-20,20.88
Chhattisgarh,Bilaspur,375,2020-21,13.67
Chhattisgarh,Bilaspur,375,2021-22,15.209999999999999
Chhattisgarh,Bilaspur,375,2022-23,26.009999999999998
Chhattisgarh,Bilaspur,375,2023-24,44.41
Chhattisgarh,Dakshin Bastar Dantewada,376,2014-15,0.01
Chhattisgarh,Dakshin Bastar Dantewada,376,2015-16,0.2
Chhattisgarh,Dakshin Bastar Dantewada,376,2017-18,0.0
Chhattisgarh,Dakshin Bastar Dantewada,376,2020-21,12.129999999999999
Chhattisgarh,Dakshin Bastar Dantewada,376,2021-22,8.77
Chhattisgarh,Dakshin Bastar Dantewada,376,2022-23,9.79
Chhattisgarh,Dakshin Bastar Dantewada,376,2023-24,19.52
Chhattisgarh,Dhamtari,377,2017-18,0.68
Chhattisgarh,Dhamtari,377,2019-20,0.68
Chhattisgarh,Dhamtari,377,2020-21,1.54
Chhattisgarh,Dhamtari,377,2021-22,1.8
Chhattisgarh,Dhamtari,377,2022-23,9.120000000000001
Chhattisgarh,Dhamtari,377,2023-24,2.6999999999999997
Chhattisgarh,Durg,378,2014-15,5.74
Chhattisgarh,Durg,378,2015-16,8.5
Chhattisgarh,Durg,378,2016-17,1.77
Chhattisgarh,Durg,378,2017-18,5.3500000000000005
Chhattisgarh,Durg,378,2018-19,5.409999999999999
Chhattisgarh,Durg,378,2019-20,16.43
Chhattisgarh,Durg,378,2020-21,8.14
Chhattisgarh,Durg,378,2021-22,13.52
Chhattisgarh,Durg,378,2022-23,11.21
Chhattisgarh,Durg,378,2023-24,6.03
Chhattisgarh,Gariyaband,645,2020-21,0.77
Chhattisgarh,Janjgir-Champa,379,2015-16,0.26
Chhattisgarh,Janjgir-Champa,379,2018-19,8.33
Chhattisgarh,Janjgir-Champa,379,2019-20,5.0
Chhattisgarh,Janjgir-Champa,379,2020-21,1.36
Chhattisgarh,Janjgir-Champa,379,2021-22,9.45
Chhattisgarh,Janjgir-Champa,379,2022-23,14.85
Chhattisgarh,Janjgir-Champa,379,2023-24,5.33
Chhattisgarh,Jashpur,380,2014-15,0.17
Chhattisgarh,Jashpur,380,2015-16,0.21000000000000002
Chhattisgarh,Jashpur,380,2016-17,0.26
Chhattisgarh,Jashpur,380,2017-18,0.09
Chhattisgarh,Jashpur,380,2019-20,0.22
Chhattisgarh,Jashpur,380,2020-21,1.4000000000000001
Chhattisgarh,Jashpur,380,2021-22,2.41
Chhattisgarh,Jashpur,380,2022-23,0.32999999999999996
Chhattisgarh,Jashpur,380,2023-24,3.62
Chhattisgarh,Kabeerdham,382,2019-20,0.04
Chhattisgarh,Kabeerdham,382,2020-21,1.26
Chhattisgarh,Kabeerdham,382,2021-22,0.77
Chhattisgarh,Kabeerdham,382,2022-23,1.67
Chhattisgarh,Kabeerdham,382,2023-24,0.0
Chhattisgarh,Kondagaon,643,2022-23,3.0
Chhattisgarh,Korba,383,2014-15,11.83
Chhattisgarh,Korba,383,2015-16,130.33999999999997
Chhattisgarh,Korba,383,2016-17,0.86
Chhattisgarh,Korba,383,2017-18,8.54
Chhattisgarh,Korba,383,2018-19,2.81
Chhattisgarh,Korba,383,2019-20,17.06
Chhattisgarh,Korba,383,2020-21,18.7
Chhattisgarh,Korba,383,2021-22,22.009999999999998
Chhattisgarh,Korba,383,2022-23,27.38
Chhattisgarh,Korba,383,2023-24,37.23
Chhattisgarh,Korea,384,2019-20,0.03
Chhattisgarh,Korea,384,2020-21,0.9400000000000001
Chhattisgarh,Korea,384,2021-22,2.78
Chhattisgarh,Korea,384,2022-23,2.44
Chhattisgarh,Korea,384,2023-24,4.9
Chhattisgarh,Mahasamund,385,2014-15,0.15
Chhattisgarh,Mahasamund,385,2015-16,0.0
Chhattisgarh,Mahasamund,385,2018-19,0.27
Chhattisgarh,Mahasamund,385,2019-20,1.8
Chhattisgarh,Mahasamund,385,2021-22,0.77
Chhattisgarh,Mahasamund,385,2022-23,0.27
Chhattisgarh,Mahasamund,385,2023-24,6.880000000000001
Chhattisgarh,Mungeli,647,2023-24,0.25
Chhattisgarh,Narayanpur,637,2019-20,0.2
Chhattisgarh,Narayanpur,637,2020-21,1.99
Chhattisgarh,Nec/ Not Mentioned,Not Applicable,2014-15,115.56
Chhattisgarh,Nec/ Not Mentioned,Not Applicable,2015-16,58.050000000000004
Chhattisgarh,Nec/ Not Mentioned,Not Applicable,2016-17,27.400000000000002
Chhattisgarh,Nec/ Not Mentioned,Not Applicable,2017-18,112.5
Chhattisgarh,Nec/ Not Mentioned,Not Applicable,2018-19,107.22
Chhattisgarh,Nec/ Not Mentioned,Not Applicable,2019-20,89.92
Chhattisgarh,Nec/ Not Mentioned,Not Applicable,2020-21,133.35
Chhattisgarh,Nec/ Not Mentioned,Not Applicable,2021-22,95.28999999999999
Chhattisgarh,Nec/ Not Mentioned,Not Applicable,2022-23,91.23
Chhattisgarh,Nec/ Not Mentioned,Not Applicable,2023-24,23.919999999999998
Chhattisgarh,Raigarh,386,2015-16,19.97
Chhattisgarh,Raigarh,386,2016-17,5.4399999999999995
Chhattisgarh,Raigarh,386,2017-18,2.35
Chhattisgarh,Raigarh,386,2018-19,1.17
Chhattisgarh,Raigarh,386,2019-20,5.33
Chhattisgarh,Raigarh,386,2020-21,6.2299999999999995
Chhattisgarh,Raigarh,386,2021-22,23.07
Chhattisgarh,Raigarh,386,2022-23,273.61
Chhattisgarh,Raigarh,386,2023-24,107.78
Chhattisgarh,Raipur,387,2014-15,10.86
Chhattisgarh,Raipur,387,2015-16,15.95
Chhattisgarh,Raipur,387,2016-17,44.07
Chhattisgarh,Raipur,387,2017-18,22.36
Chhattisgarh,Raipur,387,2018-19,21.23
Chhattisgarh,Raipur,387,2019-20,105.06
Chhattisgarh,Raipur,387,2020-21,91.05999999999999
Chhattisgarh,Raipur,387,2021-22,76.22
Chhattisgarh,Raipur,387,2022-23,91.53
Chhattisgarh,Raipur,387,2023-24,108.86
Chhattisgarh,Rajnandgaon,388,2014-15,1.51
Chhattisgarh,Rajnandgaon,388,2015-16,1.2000000000000002
Chhattisgarh,Rajnandgaon,388,2016-17,1.62
Chhattisgarh,Rajnandgaon,388,2017-18,1.23
Chhattisgarh,Rajnandgaon,388,2018-19,2.04
Chhattisgarh,Rajnandgaon,388,2019-20,2.24
Chhattisgarh,Rajnandgaon,388,2020-21,2.77
Chhattisgarh,Rajnandgaon,388,2021-22,7.800000000000001
Chhattisgarh,Rajnandgaon,388,2022-23,9.13
Chhattisgarh,Rajnandgaon,388,2023-24,15.610000000000001
Chhattisgarh,Sukma,642,2018-19,0.35
Chhattisgarh,Sukma,642,2019-20,0.23
Chhattisgarh,Sukma,642,2020-21,1.5900000000000003
Chhattisgarh,Sukma,642,2021-22,2.49
Chhattisgarh,Sukma,642,2022-23,1.41
Chhattisgarh,Surajpur,648,2014-15,0.43
Chhattisgarh,Surajpur,648,2017-18,6.130000000000001
Chhattisgarh,Surajpur,648,2019-20,1.4100000000000001
Chhattisgarh,Surajpur,648,2020-21,3.66
Chhattisgarh,Surajpur,648,2021-22,1.17
Chhattisgarh,Surajpur,648,2023-24,1.53
Chhattisgarh,Surguja,389,2015-16,0.46
Chhattisgarh,Surguja,389,2016-17,4.51
Chhattisgarh,Surguja,389,2017-18,2.5
Chhattisgarh,Surguja,389,2018-19,0.13
Chhattisgarh,Surguja,389,2019-20,0.46
Chhattisgarh,Surguja,389,2020-21,12.690000000000001
Chhattisgarh,Surguja,389,2021-22,11.889999999999999
Chhattisgarh,Surguja,389,2022-23,10.6
Chhattisgarh,Surguja,389,2023-24,4.97
Chhattisgarh,Uttar Bastar Kanker,381,2014-15,1.96
Chhattisgarh,Uttar Bastar Kanker,381,2015-16,1.41
Chhattisgarh,Uttar Bastar Kanker,381,2016-17,0.05
Chhattisgarh,Uttar Bastar Kanker,381,2019-20,0.060000000000000005
Chhattisgarh,Uttar Bastar Kanker,381,2020-21,1.1300000000000001
Chhattisgarh,Uttar Bastar Kanker,381,2021-22,1.02
Chhattisgarh,Uttar Bastar Kanker,381,2022-23,6.6
Chhattisgarh,Uttar Bastar Kanker,381,2023-24,9.14
Delhi,Central,77,2014-15,0.44
Delhi,Central,77,2015-16,7.76
Delhi,Central,77,2016-17,7.319999999999999
Delhi,Central,77,2017-18,3.26
Delhi,Central,77,2018-19,109.14
Delhi,Central,77,2019-20,111.79
Delhi,Central,77,2020-21,36.93
Delhi,Central,77,2021-22,231.76999999999998
Delhi,Central,77,2022-23,232.82
Delhi,Central,77,2023-24,760.5899999999999
Delhi,East,78,2014-15,1.09
Delhi,East,78,2015-16,241.33
Delhi,East,78,2016-17,1.71
Delhi,East,78,2017-18,1.6
Delhi,East,78,2018-19,2.46
Delhi,East,78,2019-20,2.4299999999999997
Delhi,East,78,2020-21,8.59
Delhi,East,78,2021-22,27.89
Delhi,East,78,2022-23,55.16
Delhi,East,78,2023-24,44.87
Delhi,Nec/ Not Mentioned,Not Applicable,2014-15,165.38
Delhi,Nec/ Not Mentioned,Not Applicable,2015-16,250.27
Delhi,Nec/ Not Mentioned,Not Applicable,2016-17,341.48
Delhi,Nec/ Not Mentioned,Not Applicable,2017-18,453.59
Delhi,Nec/ Not Mentioned,Not Applicable,2018-19,500.1
Delhi,Nec/ Not Mentioned,Not Applicable,2019-20,433.90000000000003
Delhi,Nec/ Not Mentioned,Not Applicable,2020-21,396.23
Delhi,Nec/ Not Mentioned,Not Applicable,2021-22,163.21
Delhi,Nec/ Not Mentioned,Not Applicable,2022-23,72.00999999999999
Delhi,Nec/ Not Mentioned,Not Applicable,2023-24,90.96
Delhi,New Delhi,79,2014-15,14.95
Delhi,New Delhi,79,2015-16,52.11
Delhi,New Delhi,79,2016-17,99.95
Delhi,New Delhi,79,2017-18,96.63
Delhi,New Delhi,79,2018-19,101.62
Delhi,New Delhi,79,2019-20,146.68
Delhi,New Delhi,79,2020-21,155.3
Delhi,New Delhi,79,2021-22,562.08
Delhi,New Delhi,79,2022-23,786.57
Delhi,New Delhi,79,2023-24,631.0400000000001
Delhi,North,80,2014-15,2.8
Delhi,North,80,2015-16,1.57
Delhi,North,80,2016-17,0.54
Delhi,North,80,2017-18,0.0
Delhi,North,80,2018-19,0.23
Delhi,North,80,2019-20,2.3899999999999997
Delhi,North,80,2020-21,3.71
Delhi,North,80,2021-22,22.66
Delhi,North,80,2022-23,44.82
Delhi,North,80,2023-24,40.69
Delhi,North East Delhi,81,2016-17,0.37
Delhi,North East Delhi,81,2017-18,0.11
Delhi,North East Delhi,81,2018-19,0.01
Delhi,North East Delhi,81,2019-20,0.73
Delhi,North East Delhi,81,2020-21,2.12
Delhi,North East Delhi,81,2021-22,2.58
Delhi,North East Delhi,81,2022-23,15.2
Delhi,North East Delhi,81,2023-24,6.46
Delhi,North West Delhi,82,2014-15,48.34
Delhi,North West Delhi,82,2015-16,0.01
Delhi,North West Delhi,82,2016-17,0.11
Delhi,North West Delhi,82,2017-18,8.36
Delhi,North West Delhi,82,2018-19,0.0
Delhi,North West Delhi,82,2019-20,8.79
Delhi,North West Delhi,82,2020-21,13.89
Delhi,North West Delhi,82,2021-22,23.87
Delhi,North West Delhi,82,2022-23,41.69
Delhi,North West Delhi,82,2023-24,49.39
Delhi,Pan India,Not Applicable,2022-23,2.7
Delhi,Pan India,Not Applicable,2023-24,1.88
Delhi,Shahdara,671,2017-18,0.0
Delhi,Shahdara,671,2021-22,0.12
Delhi,Shahdara,671,2023-24,0.03
Delhi,South,83,2014-15,5.2700000000000005
Delhi,South,83,2015-16,6.14
Delhi,South,83,2016-17,4.1899999999999995
Delhi,South,83,2017-18,4.16
Delhi,South,83,2018-19,15.19
Delhi,South,83,2019-20,46.38999999999999
Delhi,South,83,2020-21,28.69
Delhi,South,83,2021-22,76.27
Delhi,South,83,2022-23,119.38000000000001
Delhi,South,83,2023-24,163.53
Delhi,South East Delhi,670,2014-15,0.07
Delhi,South East Delhi,670,2016-17,0.1
Delhi,South East Delhi,670,2018-19,0.02
Delhi,South East Delhi,670,2019-20,0.53
Delhi,South East Delhi,670,2020-21,1.74
Delhi,South East Delhi,670,2021-22,0.31
Delhi,South East Delhi,670,2022-23,0.17
Delhi,South East Delhi,670,2023-24,0.01
Delhi,South West Delhi,84,2014-15,0.55
Delhi,South West Delhi,84,2015-16,7.8100000000000005
Delhi,South West Delhi,84,2016-17,0.78
Delhi,South West Delhi,84,2017-18,4.06
Delhi,South West Delhi,84,2018-19,0.07
Delhi,South West Delhi,84,2019-20,2.1
Delhi,South West Delhi,84,2020-21,15.059999999999999
Delhi,South West Delhi,84,2021-22,20.62
Delhi,South West Delhi,84,2022-23,39.77
Delhi,South West Delhi,84,2023-24,41.58
Delhi,West,85,2014-15,0.62
Delhi,West,85,2015-16,2.33
Delhi,West,85,2016-17,1.1099999999999999
Delhi,West,85,2017-18,1.41
Delhi,West,85,2018-19,4.93
Delhi,West,85,2019-20,2.82
Delhi,West,85,2020-21,9.48
Delhi,West,85,2021-22,19.82
Delhi,West,85,2022-23,37.77
Delhi,West,85,2023-24,46.89
Goa,Nec/ Not Mentioned,Not Applicable,2014-15,25.94
Goa,Nec/ Not Mentioned,Not Applicable,2015-16,24.5
Goa,Nec/ Not Mentioned,Not Applicable,2016-17,29.73
Goa,Nec/ Not Mentioned,Not Applicable,2017-18,29.79
Goa,Nec/ Not Mentioned,Not Applicable,2018-19,39.75
Goa,Nec/ Not Mentioned,Not Applicable,2019-20,30.15
Goa,Nec/ Not Mentioned,Not Applicable,2020-21,20.88
Goa,Nec/ Not Mentioned,Not Applicable,2021-22,14.59
Goa,Nec/ Not Mentioned,Not Applicable,2022-23,8.29
Goa,Nec/ Not Mentioned,Not Applicable,2023-24,11.96
Goa,North Goa,551,2014-15,0.71
Goa,North Goa,551,2015-16,2.59
Goa,North Goa,551,2016-17,1.77
Goa,North Goa,551,2017-18,19.32
Goa,North Goa,551,2018-19,0.0
Goa,North Goa,551,2019-20,3.93
Goa,North Goa,551,2020-21,6.97
Goa,North Goa,551,2021-22,15.12
Goa,North Goa,551,2022-23,30.65
Goa,North Goa,551,2023-24,33.96
Goa,Pan India,Not Applicable,2022-23,0.15
Goa,South Goa,552,2014-15,0.6299999999999999
Goa,South Goa,552,2015-16,1.22
Goa,South Goa,552,2016-17,1.6400000000000001
Goa,South Goa,552,2017-18,3.17
Goa,South Goa,552,2018-19,3.69
Goa,South Goa,552,2019-20,6.3999999999999995
Goa,South Goa,552,2020-21,8.53
Goa,South Goa,552,2021-22,13.42
Goa,South Goa,552,2022-23,13.56
Goa,South Goa,552,2023-24,27.57
Gujarat,Ahmedabad,438,2014-15,86.05
Gujarat,Ahmedabad,438,2015-16,125.5
Gujarat,Ahmedabad,438,2016-17,106.14
Gujarat,Ahmedabad,438,2017-18,76.94
Gujarat,Ahmedabad,438,2018-19,48.29
Gujarat,Ahmedabad,438,2019-20,140.63
Gujarat,Ahmedabad,438,2020-21,206.85999999999999
Gujarat,Ahmedabad,438,2021-22,507.37
Gujarat,Ahmedabad,438,2022-23,728.49
Gujarat,Ahmedabad,438,2023-24,723.73
Gujarat,Amreli,439,2014-15,0.9199999999999999
Gujarat,Amreli,439,2015-16,0.02
Gujarat,Amreli,439,2016-17,0.11
Gujarat,Amreli,439,2017-18,8.969999999999999
Gujarat,Amreli,439,2018-19,10.38
Gujarat,Amreli,439,2019-20,9.4
Gujarat,Amreli,439,2020-21,7.37
Gujarat,Amreli,439,2021-22,10.37
Gujarat,Amreli,439,2022-23,12.62
Gujarat,Amreli,439,2023-24,21.03
Gujarat,Anand,440,2014-15,1.53
Gujarat,Anand,440,2015-16,2.47
Gujarat,Anand,440,2016-17,3.1900000000000004
Gujarat,Anand,440,2017-18,1.8800000000000001
Gujarat,Anand,440,2018-19,4.77
Gujarat,Anand,440,2019-20,7.0
Gujarat,Anand,440,2020-21,13.08
Gujarat,Anand,440,2021-22,22.66
Gujarat,Anand,440,2022-23,22.97
Gujarat,Anand,440,2023-24,41.06
Gujarat,Arvalli,672,2014-15,0.21
Gujarat,Arvalli,672,2015-16,0.2
Gujarat,Arvalli,672,2016-17,0.11
Gujarat,Arvalli,672,2020-21,0.51
Gujarat,Arvalli,672,2021-22,0.23
Gujarat,Banas Kantha,441,2014-15,1.0
Gujarat,Banas Kantha,441,2015-16,0.35000000000000003
Gujarat,Banas Kantha,441,2016-17,0.72
Gujarat,Banas Kantha,441,2017-18,2.46
Gujarat,Banas Kantha,441,2018-19,0.45
Gujarat,Banas Kantha,441,2019-20,4.33
Gujarat,Banas Kantha,441,2020-21,6.180000000000001
